0	0	0
0.1115	0	0
0.4465	0	0
0.5895	0	0
0.9504	1	1
1.8266	1	3
2.3949	1	4
2.4482	1	3
2.6411	1	2
3.6373	1	4
3.7297	1	3
4.2043	1	5
4.4367	1	4
4.4997	1	3
4.6378	1	2
4.6752	1	1
4.7240	0	0
5.0408	0	0
5.2257	0	0
5.4220	0	0
5.5312	0	0
5.7183	0	0
6.3843	0	0
6.4640	0	0
6.6397	0	0
6.7524	0	0
6.9430	1	1
7.3801	1	1
7.4193	0	0
7.8549	0	0
8.4686	0	0
8.5238	0	0
8.7090	1	1
8.8345	0	0
9.0334	0	0
9.1379	0	0
9.5067	0	0
9.6023	0	0
10.0100	1	3
10.1999	1	3
10.4157	1	4
10.5724	1	6
11.1543	1	9
11.5922	1	10
11.7534	1	10
12.4195	1	11
13.3928	1	10
13.4930	1	9
13.6741	1	8
13.9092	1	9
14.0084	1	10
14.1029	1	10
14.2262	1	12
14.3925	1	12
14.4178	1	11
14.5737	1	10
14.5995	1	9
14.6700	1	9
14.8094	1	8
14.8286	1	7
15.0324	1	6
15.2175	1	5
15.6976	1	4
15.8589	1	3
15.9270	1	2
16.1314	1	3
16.1899	1	3
16.2889	1	2
16.6210	1	3
16.6540	1	2
16.9995	1	1
17.2073	1	1
17.5360	1	1
17.5607	0	0
17.6700	0	0
18.3673	0	0
18.5009	0	0
18.7359	0	0
19.1391	0	0
19.1954	0	0
19.5765	0	0
19.7864	0	0
19.8922	0	0
20.1598	0	0
20.5886	0	0
21.5808	0	0
21.6620	0	0
21.7473	0	0
21.8751	0	0
21.9694	0	0
22.0673	0	0
22.3781	0	0
22.6100	0	0
22.9620	0	0
23.0811	0	0
23.4031	0	0
23.8036	0	0
23.9699	0	0
24.1819	0	0
24.8394	0	0
24.9371	0	0
25.0296	0	0
25.2625	1	2
25.3856	1	2
25.4679	1	1
25.4879	0	0
25.6298	0	0
25.8484	0	0
26.3273	0	0
26.7089	1	1
26.9534	1	2
26.9918	1	1
27.0010	0	0
27.2332	0	0
27.7162	0	0
28.0530	1	1
28.0651	0	0
28.4911	0	0
28.7228	0	0
29.1339	0	0
29.2370	0	0
29.2834	0	0
29.6680	0	0
30.5535	0	0
30.8117	0	0
31.0941	0	0
32.1813	0	0
32.3462	0	0
32.5488	0	0
32.6650	0	0
32.8500	1	1
32.9250	0	0
33.4824	1	1
33.6568	1	3
33.7386	1	4
33.7751	1	3
34.0705	1	2
34.2505	1	2
34.3360	1	1
34.8470	1	3
35.0819	1	3
35.1469	1	2
35.1734	1	2
35.1912	1	1
35.2319	0	0
35.6230	0	0
35.8024	0	0
36.6735	1	3
36.7668	1	2
36.9447	1	1
37.1155	1	1
37.2113	1	1
37.2866	0	0
37.4579	0	0
37.7081	0	0
37.9199	1	2
38.4693	1	3
38.4724	1	2
38.5280	1	2
38.5705	1	1
38.6456	0	0
38.6833	0	0
38.8427	0	0
39.1903	0	0
39.7168	0	0
40.2269	0	0
40.3187	0	0
40.7593	0	0
41.0526	1	3
41.0956	1	2
41.2010	1	1
41.3234	1	1
41.3890	1	1
41.3902	0	0
41.4926	0	0
41.5178	0	0
42.0473	0	0
42.5256	1	1
42.8353	1	1
43.4058	1	1
43.6218	1	1
44.0140	0	0
44.2890	0	0
45.2586	0	0
45.3279	0	0
45.8005	0	0
46.1223	0	0
46.3115	0	0
46.4507	0	0
46.6100	0	0
46.9902	0	0
47.1604	0	0
47.2596	0	0
47.5849	0	0
48.4466	1	4
49.0423	1	6
49.1092	1	6
49.5867	1	7
49.6593	1	6
49.6923	1	5
50.0169	1	6
50.1339	1	7
50.2815	1	7
50.5427	1	7
50.6961	1	6
50.6975	1	5
50.7087	1	4
50.9663	1	5
51.1647	1	5
51.2451	1	5
51.2746	1	4
51.3729	1	3
51.5090	1	3
51.6588	1	3
51.8206	1	3
51.9365	1	3
51.9506	1	2
52.2510	1	1
52.4684	1	1
53.0582	1	4
53.2392	1	4
53.3410	1	3
53.4830	1	4
53.7777	1	4
53.7846	1	3
54.0949	1	3
54.3181	1	4
54.7833	1	3
55.1784	1	3
55.2376	1	2
55.6966	1	2
56.1258	1	1
56.3105	0	0
56.5207	0	0
56.7224	0	0
56.7910	0	0
56.9612	0	0
57.3175	0	0
57.7869	0	0
57.9377	1	1
57.9705	0	0
58.0273	0	0
58.6478	0	0
59.2853	0	0
59.6368	0	0
59.7642	0	0
61.1357	0	0
61.6382	1	1
61.7173	0	0
61.9521	0	0
62.2719	0	0
62.4738	1	1
62.5642	1	1
63.0343	1	3
63.1092	1	3
63.1317	1	2
63.1337	1	1
63.2027	0	0
63.7897	0	0
64.2418	0	0
64.7677	0	0
65.4969	1	2
65.6883	1	1
65.9370	1	2
66.2072	1	2
66.2080	1	1
66.8195	1	4
66.9316	1	3
67.1140	1	3
67.2926	1	4
67.3551	1	3
67.3830	1	2
67.6175	1	3
68.1178	1	6
68.2065	1	6
68.2471	1	6
68.3432	1	5
