0	0	0
0.2950	0	0
0.7482	0	0
2.3774	0	0
2.9184	0	0
3.5520	0	0
4.0749	0	0
4.3228	0	0
4.5699	0	0
5.2362	0	0
5.6156	0	0
6.7323	0	0
6.9311	0	0
7.1589	0	0
7.4494	0	0
8.2156	0	0
8.6461	0	0
8.7920	0	0
8.9545	0	0
9.0705	0	0
9.2614	0	0
9.4976	1	1
9.5299	0	0
10.1093	0	0
10.3913	0	0
10.5185	0	0
10.8715	0	0
11.0840	0	0
11.5189	0	0
12.2897	0	0
12.3789	0	0
12.6231	0	0
13.1221	0	0
14.7788	0	0
16.4712	0	0
16.8115	0	0
17.2494	0	0
17.4010	0	0
18.0190	0	0
18.4119	0	0
18.8483	0	0
18.8994	0	0
19.9922	0	0
22.3113	0	0
22.5606	0	0
23.1049	0	0
24.0816	0	0
24.2983	0	0
25.3289	0	0
25.9266	0	0
25.9894	0	0
26.8831	0	0
27.9000	0	0
28.3436	1	1
28.4099	0	0
30.9202	0	0
31.6033	0	0
32.2993	0	0
32.8982	1	2
33.0113	1	1
33.3755	0	0
33.5372	0	0
34.7227	0	0
34.8897	0	0
35.1632	0	0
35.9395	0	0
36.1822	0	0
37.0124	1	1
37.0458	0	0
37.1572	0	0
38.5906	0	0
39.1146	0	0
39.5826	0	0
40.5488	0	0
41.2107	1	1
41.2618	0	0
42.0002	0	0
42.3239	0	0
42.5878	0	0
44.1034	0	0
45.2929	0	0
45.8494	0	0
46.1112	0	0
46.5717	0	0
46.6873	0	0
46.8718	0	0
47.1155	0	0
47.3630	0	0
48.1536	0	0
48.3879	0	0
48.5848	0	0
48.9769	1	1
49.2198	1	2
49.4816	1	2
49.7272	1	1
50.0866	1	1
50.2411	0	0
50.4825	0	0
50.8389	0	0
50.8706	0	0
51.2308	0	0
51.7473	0	0
51.9083	0	0
52.1482	0	0
52.9251	0	0
54.2280	0	0
54.5839	0	0
56.1504	0	0
57.4909	0	0
58.6353	0	0
58.8955	0	0
59.1762	0	0
59.3839	0	0
59.8960	0	0
60.1827	0	0
60.7561	0	0
61.1267	0	0
61.3411	0	0
61.9503	0	0
62.5998	0	0
62.6608	0	0
63.1170	0	0
63.5042	0	0
63.7546	0	0
64.3741	0	0
65.4206	0	0
65.4909	0	0
67.0337	0	0
67.1051	0	0
67.2224	0	0
67.4658	0	0
67.9159	0	0
68.2605	0	0
69.0594	0	0
69.4520	0	0
70.9223	0	0
71.0779	0	0
71.2927	1	2
71.5154	1	1
71.8218	0	0
73.0353	0	0
73.2667	0	0
74.1324	0	0
74.5209	0	0
75.9948	0	0
76.1722	0	0
76.6639	0	0
77.0119	0	0
77.5575	0	0
77.7264	1	1
77.7661	0	0
78.6225	0	0
79.6606	0	0
79.9467	0	0
81.0078	0	0
81.1594	0	0
81.3136	0	0
81.5127	0	0
82.0872	1	1
82.2436	0	0
82.9603	0	0
83.2042	0	0
84.2983	0	0
85.1123	0	0
85.1935	0	0
85.2602	0	0
85.3017	0	0
85.7966	0	0
87.1722	0	0
89.7238	0	0
90.1660	0	0
90.6722	0	0
91.2345	0	0
91.5065	0	0
91.8808	0	0
93.4050	0	0
94.1600	0	0
94.4103	0	0
94.7422	0	0
95.4284	0	0
96.5220	0	0
96.6650	0	0
97.1641	1	4
97.2236	1	3
97.4242	1	2
97.4934	1	1
97.6026	1	1
97.6630	0	0
98.6361	0	0
98.9579	0	0
99.0094	0	0
99.0939	0	0
101.1235	0	0
101.5446	0	0
104.3882	0	0
104.9617	0	0
105.6161	0	0
106.3184	0	0
106.9698	0	0
108.1558	0	0
108.4096	1	1
108.7003	0	0
108.9731	0	0
109.6855	0	0
109.8960	0	0
110.0201	0	0
110.3699	0	0
110.9539	0	0
111.3495	0	0
111.6560	0	0
113.1594	0	0
113.3825	0	0
115.0033	0	0
115.3867	0	0
117.8879	0	0
118.2210	0	0
118.6611	0	0
119.0641	0	0
119.2301	0	0
120.0230	0	0
120.1786	0	0
120.5158	0	0
120.5883	0	0
121.7724	0	0
122.4385	1	1
122.4983	0	0
123.2077	0	0
123.5046	1	1
123.7200	1	1
123.7278	0	0
124.4656	0	0
124.7671	0	0
124.9104	0	0
124.9784	0	0
125.5350	0	0
126.1798	0	0
126.5685	0	0
127.6356	0	0
128.6480	0	0
129.0210	0	0
130.1393	0	0
130.8056	0	0
131.1184	0	0
132.1896	0	0
132.6491	0	0
134.1080	0	0
134.2504	0	0
134.7306	1	1
134.8916	1	1
134.9010	1	1
134.9506	0	0
135.3965	0	0
136.2167	0	0
136.5062	0	0
136.6699	0	0
137.4200	0	0
137.4863	0	0
138.4782	0	0
139.4568	0	0
139.5323	0	0
140.0648	1	2
140.0965	1	1
140.2058	0	0
140.4363	0	0
140.7602	0	0
141.5413	0	0
141.5531	0	0
141.6690	0	0
142.4059	0	0
142.9054	0	0
143.0332	0	0
143.4760	0	0
143.8790	1	1
144.1058	0	0
144.4096	0	0
145.4331	0	0
145.6414	0	0
146.0662	0	0
146.1633	0	0
146.2794	0	0
147.1126	1	1
147.6588	1	2
147.6692	1	1
148.1683	1	5
148.1690	1	4
148.2682	1	3
148.3391	1	2
148.4859	1	2
148.6536	1	1
148.7194	0	0
150.5255	0	0
151.0727	0	0
151.1481	0	0
151.8142	0	0
152.1490	0	0
152.5285	0	0
152.6919	0	0
152.9484	0	0
153.0951	0	0
153.2946	0	0
153.8623	0	0
154.2175	0	0
154.3936	0	0
155.2406	0	0
155.5962	0	0
157.8677	0	0
158.5038	1	3
158.9761	1	3
159.2056	1	2
159.4643	1	1
159.5316	0	0
159.6823	0	0
160.2717	0	0
161.5319	0	0
161.9918	0	0
162.7721	0	0
162.9253	0	0
163.1116	0	0
163.5144	0	0
163.6187	0	0
164.2956	0	0
165.1413	0	0
165.6043	0	0
166.0759	0	0
166.2482	0	0
166.5474	0	0
167.2707	0	0
167.6427	0	0
167.9015	0	0
168.8400	0	0
170.1055	0	0
170.2739	1	2
170.4871	1	1
170.6736	1	1
