0	0	0
0.0806	0	0
0.2686	0	0
0.4721	0	0
1.0514	0	0
1.6511	0	0
2.2979	0	0
2.3582	0	0
2.5709	0	0
2.6541	0	0
2.9538	0	0
3.3453	0	0
3.7070	0	0
3.9054	0	0
4.0462	1	1
4.0488	0	0
4.1164	0	0
4.6304	0	0
5.6445	0	0
6.2453	0	0
6.2725	0	0
6.7204	0	0
6.8028	0	0
6.8906	0	0
7.2704	0	0
7.3853	0	0
7.4907	0	0
7.7490	0	0
8.1480	0	0
8.5999	0	0
8.9716	0	0
9.3106	0	0
9.4650	0	0
9.5228	0	0
9.5415	0	0
9.9706	1	1
10.0643	1	1
10.1116	0	0
10.5551	0	0
10.9469	0	0
11.2118	1	1
11.3036	0	0
11.4838	1	1
11.6101	1	1
11.7024	1	1
11.7472	0	0
11.9571	0	0
12.3783	0	0
12.5716	0	0
12.6508	0	0
12.7903	0	0
12.8188	0	0
12.9268	0	0
13.1958	0	0
13.3873	0	0
13.4221	0	0
13.6398	0	0
13.7152	0	0
14.0650	0	0
14.4994	0	0
14.6546	0	0
15.4669	0	0
15.6304	1	1
15.6661	0	0
15.9608	0	0
16.1210	0	0
16.3436	0	0
16.4676	0	0
16.6377	0	0
16.9111	0	0
16.9776	0	0
17.8335	0	0
18.1566	0	0
18.2262	0	0
18.2593	0	0
18.7154	0	0
19.0401	0	0
19.4161	0	0
19.5196	0	0
19.9185	0	0
20.0238	0	0
20.0595	0	0
20.3039	0	0
20.4028	0	0
21.4122	0	0
21.6769	0	0
22.3399	0	0
22.5485	0	0
22.9310	0	0
23.1558	1	1
23.1909	0	0
23.4869	0	0
24.1853	0	0
24.4145	0	0
25.4717	0	0
25.5254	0	0
25.6358	0	0
26.2349	0	0
26.3138	1	1
26.3216	0	0
26.4042	0	0
26.4902	0	0
26.5635	0	0
26.5844	0	0
26.8010	0	0
27.0524	0	0
27.1329	0	0
27.1935	0	0
27.4480	0	0
27.5142	0	0
27.9449	0	0
28.1253	0	0
28.1931	0	0
28.2068	0	0
28.2765	0	0
28.5598	0	0
28.6462	0	0
29.5863	0	0
30.0498	0	0
30.1647	0	0
30.3143	1	1
30.5210	1	1
30.6963	0	0
30.8059	0	0
30.8517	0	0
31.0209	0	0
31.8923	0	0
32.3329	0	0
32.5682	0	0
32.8498	0	0
33.0246	0	0
33.0757	0	0
33.3079	0	0
33.4937	0	0
34.4850	0	0
34.6755	0	0
35.0795	0	0
35.1114	0	0
35.4111	0	0
35.6241	0	0
35.7034	0	0
35.8623	0	0
36.2817	0	0
36.5056	0	0
36.6884	0	0
36.8395	0	0
37.1354	1	2
37.1595	1	1
37.3086	0	0
37.4269	0	0
37.4361	0	0
37.7385	0	0
38.0857	0	0
38.3713	0	0
38.7650	0	0
38.8073	0	0
39.0114	0	0
39.2517	0	0
39.5322	0	0
39.8364	0	0
40.0521	0	0
40.3603	0	0
40.4749	0	0
41.1380	0	0
41.2903	0	0
41.4029	0	0
41.6136	0	0
41.6652	0	0
41.9261	0	0
42.0623	0	0
42.2946	0	0
42.9017	0	0
43.0979	0	0
43.2617	0	0
43.4425	0	0
43.7097	0	0
43.9059	0	0
44.3500	0	0
44.4488	0	0
45.2694	0	0
45.8261	0	0
45.9198	1	1
46.0142	0	0
46.2778	0	0
46.4170	0	0
46.8485	0	0
47.0183	0	0
47.1843	1	1
47.3148	0	0
47.4445	1	1
47.7488	1	1
47.7878	0	0
47.9152	0	0
48.0217	0	0
48.2464	0	0
48.9181	0	0
49.0714	0	0
49.0983	0	0
49.3352	0	0
49.4721	0	0
49.9582	0	0
50.1926	0	0
50.3069	0	0
50.4080	0	0
50.6021	0	0
50.7715	0	0
51.0440	1	1
51.0696	0	0
51.2700	1	1
51.4080	0	0
51.6245	0	0
52.0461	0	0
52.3148	1	2
52.4491	1	1
52.7135	1	2
52.7483	1	1
52.7756	0	0
52.9019	0	0
53.0698	0	0
53.0789	0	0
53.3697	0	0
53.4156	0	0
53.4884	0	0
53.6987	0	0
53.8400	0	0
53.9746	0	0
54.1240	0	0
54.3061	0	0
54.4443	0	0
54.8559	1	2
54.9131	1	1
54.9971	1	1
55.0030	0	0
55.2847	0	0
55.4414	0	0
55.7094	0	0
55.8072	0	0
55.9310	0	0
56.1857	0	0
56.3842	0	0
56.5139	0	0
56.7732	0	0
57.1469	0	0
57.1768	0	0
57.2573	0	0
57.4057	0	0
57.5510	0	0
58.4858	0	0
58.5453	0	0
58.6649	0	0
59.1100	0	0
59.1842	1	1
59.1983	0	0
59.2279	0	0
59.4335	0	0
59.6724	0	0
59.8538	0	0
59.9173	0	0
60.1448	0	0
60.3868	0	0
60.7951	0	0
61.0595	0	0
61.0984	0	0
61.8226	0	0
62.1239	0	0
62.2776	0	0
63.2679	0	0
63.4288	0	0
63.7216	0	0
63.9647	0	0
64.3022	0	0
64.7259	0	0
64.9546	0	0
65.3796	0	0
65.6581	0	0
66.4109	0	0
66.4311	0	0
66.5963	0	0
67.3688	0	0
67.6712	1	1
67.7866	0	0
67.8163	0	0
68.2806	0	0
68.4835	0	0
68.5762	0	0
68.6156	0	0
68.7207	0	0
68.9987	0	0
70.0598	0	0
70.3102	0	0
70.3201	0	0
70.4729	0	0
70.5146	0	0
70.5575	0	0
70.6836	0	0
70.7807	0	0
71.0275	0	0
71.4453	0	0
71.6781	1	3
71.7439	1	2
71.8185	1	1
71.8358	0	0
71.9519	0	0
72.5207	0	0
72.7083	0	0
73.1420	0	0
73.5284	0	0
73.7279	0	0
73.8546	0	0
74.0539	0	0
74.4061	0	0
75.5148	0	0
75.6604	0	0
75.8144	0	0
75.8742	0	0
76.1693	0	0
76.2588	0	0
76.3833	0	0
76.5271	0	0
77.0723	0	0
77.5555	0	0
77.6463	0	0
77.7134	0	0
77.7842	0	0
77.9364	0	0
78.0036	0	0
78.6058	0	0
78.6301	0	0
79.8423	0	0
79.9929	0	0
80.7690	0	0
80.8404	0	0
81.2109	0	0
81.3227	0	0
81.4042	0	0
81.8957	0	0
82.8533	0	0
82.9340	0	0
83.2978	0	0
83.4303	0	0
83.6593	0	0
83.7933	0	0
84.0424	0	0
84.2516	0	0
84.4249	0	0
84.9166	0	0
85.1112	0	0
85.1855	0	0
85.7755	0	0
85.9916	1	2
86.0200	1	1
86.0733	0	0
86.3889	0	0
86.6704	0	0
87.0842	0	0
87.3731	1	1
87.4080	0	0
87.5405	0	0
87.5820	0	0
87.8245	0	0
87.9827	1	1
88.1445	0	0
88.3169	0	0
88.4944	0	0
88.6405	0	0
88.7468	0	0
88.8031	0	0
89.2910	0	0
89.5163	0	0
89.6391	0	0
89.8307	0	0
90.1059	0	0
90.1266	0	0
90.4760	0	0
90.5407	0	0
90.5740	0	0
90.8432	0	0
91.1088	0	0
91.2161	0	0
91.2838	0	0
91.3685	0	0
91.4468	0	0
91.4892	0	0
92.5244	0	0
93.5019	0	0
94.0116	0	0
94.3405	0	0
94.6913	0	0
94.9149	1	1
94.9942	0	0
95.1353	0	0
95.2218	0	0
95.6966	0	0
95.7918	0	0
95.9695	0	0
96.1804	0	0
96.5822	0	0
97.2285	0	0
97.3387	1	1
97.6908	1	3
97.6961	1	2
98.0048	1	2
98.0849	1	1
98.1217	0	0
98.4881	0	0
98.5508	0	0
98.7859	0	0
98.9018	0	0
98.9264	0	0
99.0640	0	0
99.8009	0	0
100.0992	0	0
100.1671	0	0
100.7868	0	0
101.2647	0	0
101.7634	0	0
101.9872	0	0
102.2427	0	0
102.3923	0	0
102.4548	0	0
102.7759	1	1
102.9750	0	0
103.1370	0	0
103.2051	0	0
103.9045	0	0
104.0185	0	0
104.3240	0	0
104.4090	0	0
105.1970	0	0
105.3220	0	0
105.6775	0	0
105.6850	0	0
105.8053	0	0
106.0181	1	2
106.1555	1	1
106.2495	0	0
106.4660	0	0
106.5882	1	1
106.6112	0	0
106.7445	0	0
106.9062	0	0
107.6369	1	8
107.6651	1	8
107.8046	1	7
107.8148	1	6
107.8401	1	5
107.8449	1	4
107.8493	1	3
107.9083	1	2
107.9299	1	1
107.9731	0	0
109.0359	0	0
109.4549	0	0
110.0429	0	0
110.4457	0	0
110.6013	0	0
111.3005	0	0
111.3415	0	0
111.4067	1	1
111.8123	1	2
111.9498	1	1
112.0062	0	0
112.6820	0	0
112.9714	0	0
113.0518	0	0
113.1908	0	0
113.3006	1	1
113.3384	0	0
113.9631	0	0
114.0026	1	1
114.0357	0	0
114.0890	1	1
114.1311	0	0
114.3507	0	0
114.4718	0	0
114.6990	0	0
114.9629	0	0
115.1043	0	0
115.1500	0	0
115.4947	0	0
115.6699	0	0
115.9048	0	0
116.1033	0	0
116.3013	0	0
116.4003	0	0
116.5157	0	0
116.6102	0	0
116.7120	0	0
117.4872	0	0
117.5746	0	0
117.6190	0	0
117.6208	0	0
117.6942	0	0
118.3670	0	0
118.6137	0	0
118.7485	0	0
118.9918	0	0
119.1493	0	0
119.6456	0	0
120.2177	0	0
120.3265	0	0
120.6343	0	0
120.7808	0	0
120.8797	0	0
121.0456	0	0
121.1963	0	0
121.3466	0	0
122.4417	0	0
122.7569	0	0
122.8110	0	0
123.0294	0	0
123.5747	0	0
123.9577	0	0
123.9767	0	0
124.4480	0	0
124.4864	0	0
124.6585	0	0
124.7265	0	0
124.7717	0	0
125.5194	0	0
125.9682	1	2
126.0997	1	2
126.1068	1	1
126.1774	0	0
126.5265	0	0
126.7351	0	0
127.1866	0	0
127.5857	0	0
128.1745	0	0
128.2806	0	0
128.8149	0	0
128.8418	0	0
129.1399	0	0
129.3708	0	0
129.5221	0	0
129.6472	0	0
129.8805	0	0
129.9805	0	0
130.5277	0	0
130.8061	1	1
130.8476	0	0
130.9582	0	0
131.7804	0	0
131.8378	0	0
131.9167	0	0
132.3493	0	0
132.6295	0	0
132.9601	0	0
133.6170	0	0
133.6846	0	0
133.9952	0	0
134.2516	0	0
134.8911	0	0
134.9335	0	0
135.1368	0	0
135.1613	0	0
135.2343	0	0
135.2645	0	0
135.3979	0	0
135.6313	0	0
135.8026	0	0
135.9538	0	0
135.9913	0	0
136.4983	0	0
136.8699	0	0
137.1313	1	3
137.1745	1	2
137.2016	1	2
137.2786	1	1
137.5012	1	1
137.7513	0	0
138.0437	0	0
138.5993	0	0
138.6698	0	0
138.9590	0	0
139.3962	0	0
139.8560	0	0
140.7991	0	0
141.0572	0	0
141.6317	0	0
141.8466	0	0
142.2641	0	0
142.3241	0	0
142.4940	1	1
142.6508	1	1
142.6643	0	0
143.1340	0	0
143.3100	0	0
143.3745	0	0
143.6794	0	0
144.4380	0	0
144.5321	1	1
144.5583	0	0
144.7245	0	0
144.8716	0	0
144.9820	0	0
145.1178	0	0
145.2685	1	1
145.3044	0	0
145.4992	0	0
145.9503	0	0
146.0752	0	0
146.2605	0	0
146.6200	0	0
146.6467	0	0
147.1799	0	0
147.5961	0	0
147.7156	0	0
147.7562	0	0
147.9465	0	0
148.0279	0	0
148.3844	0	0
148.4666	0	0
148.6150	0	0
148.6731	0	0
149.0128	0	0
149.2028	0	0
149.3626	0	0
149.4092	0	0
149.5446	0	0
149.7426	0	0
150.1846	0	0
150.2905	0	0
150.5755	0	0
150.7281	1	2
150.7536	1	1
150.8636	0	0
151.0059	0	0
151.1649	1	1
151.1692	0	0
151.3061	0	0
151.3610	0	0
151.5515	0	0
152.1901	0	0
152.4304	0	0
152.7876	0	0
153.0708	0	0
153.2873	0	0
153.6635	0	0
153.8129	0	0
154.1512	0	0
154.2081	0	0
154.5590	0	0
154.9377	0	0
155.1561	0	0
155.2339	0	0
155.9892	0	0
156.1218	0	0
156.3720	0	0
156.5143	1	1
156.5297	0	0
156.5660	0	0
156.7603	1	1
156.7909	0	0
157.0130	0	0
157.3520	0	0
157.4184	0	0
158.0920	0	0
158.2979	1	2
158.5258	1	1
158.5537	1	1
158.6057	0	0
158.6158	0	0
159.0475	0	0
159.0845	0	0
159.1536	0	0
159.7204	0	0
159.9137	0	0
160.1492	0	0
160.2925	0	0
160.3480	0	0
160.5636	0	0
160.7884	0	0
160.8927	0	0
161.0308	0	0
161.5644	0	0
161.6998	1	1
161.8242	0	0
161.9472	0	0
162.0719	0	0
162.1265	0	0
162.1769	0	0
162.4081	0	0
162.4941	0	0
162.7178	0	0
162.7551	0	0
162.8939	0	0
163.0423	0	0
163.1256	0	0
163.4196	0	0
163.5537	0	0
164.2496	0	0
165.0746	0	0
165.9380	0	0
166.2712	0	0
166.5675	0	0
166.7294	0	0
166.9682	0	0
167.1013	0	0
167.2902	0	0
167.9576	0	0
168.0579	0	0
168.9255	0	0
169.1835	0	0
169.6838	0	0
169.8636	0	0
170.0156	1	1
170.4045	1	1
170.4324	0	0
170.5890	0	0
170.8029	1	1
170.8878	0	0
170.9790	0	0
171.1790	0	0
171.3749	0	0
171.9135	0	0
171.9638	0	0
172.2522	0	0
172.3998	0	0
172.5911	0	0
172.7052	0	0
173.1108	1	1
173.2098	0	0
173.2712	0	0
173.4769	0	0
173.5731	0	0
173.7726	0	0
174.4055	0	0
174.4409	0	0
174.6519	1	1
174.6841	0	0
175.2290	0	0
175.3181	0	0
175.4788	0	0
175.6847	0	0
176.3651	0	0
176.5160	0	0
176.7397	0	0
176.8476	0	0
177.3170	0	0
177.8702	0	0
177.9095	0	0
178.3367	0	0
178.5809	0	0
179.3865	0	0
179.4456	0	0
180.2647	0	0
180.5415	0	0
180.7450	0	0
180.8788	0	0
181.0346	0	0
181.4329	0	0
181.6892	0	0
181.8996	0	0
182.1959	0	0
182.3865	0	0
182.6085	0	0
182.6354	0	0
182.7487	1	1
182.9473	1	2
182.9859	1	1
183.1019	0	0
183.5064	0	0
183.8493	0	0
183.9634	0	0
183.9953	0	0
184.0339	0	0
184.5617	0	0
184.7960	0	0
186.0570	0	0
186.2077	0	0
186.4941	0	0
186.6368	0	0
186.9710	0	0
187.3358	0	0
187.4769	0	0
188.1654	0	0
188.3004	0	0
188.6181	0	0
189.0493	0	0
189.1791	0	0
189.3627	0	0
189.5029	0	0
189.5692	0	0
189.7161	0	0
189.8050	0	0
189.9727	0	0
190.0710	0	0
190.2355	0	0
190.5231	0	0
190.9288	0	0
191.0601	0	0
191.2283	0	0
191.8015	0	0
192.3534	0	0
192.3965	0	0
192.6284	0	0
193.1543	1	2
193.3457	1	1
193.3607	0	0
193.4396	0	0
193.5122	0	0
193.5879	0	0
193.7177	0	0
193.8351	0	0
193.9050	0	0
194.3434	0	0
194.4756	0	0
194.6113	0	0
194.7462	0	0
195.0189	0	0
195.1406	0	0
195.1728	0	0
195.3925	0	0
195.7387	1	1
195.7424	0	0
195.7665	0	0
196.0093	0	0
196.3533	0	0
196.5723	0	0
196.8335	0	0
197.1988	0	0
197.2394	0	0
197.5043	0	0
198.0252	0	0
198.1271	0	0
198.6827	0	0
198.8268	0	0
198.9830	0	0
199.0492	0	0
199.2818	0	0
199.4523	0	0
199.5524	0	0
199.6695	0	0
200.4141	0	0
200.4951	0	0
200.6127	0	0
